Oct 25 2014 15:30:00,Manchester Magic II,39,100,Cheshire Wire,Amaechi Basketball Centre
Nov 8 2014 14:00:00,Stockport Falcons,57,100,Cheshire Wire,Stockport Ball Hall
Nov 29 2014 13:00:00,Manchester Magic,86,68,Cheshire Wire,Amaechi Basketball Centre
Dec 6 2014 12:00:00,Cheshire Wire,111,28,Bury Blue Devils,Priestley College
Dec 20 2014 14:15:00,Oldham Titans,37,88,Cheshire Wire,Oldham Sixth Form College
Jan 10 2015 16:00:00,Cheshire Wire,79,46,Trafford,Priestley College
